position_id,community_id,display_role,display_role_label,dominant_structural_role,observed_status,prompt_ready,in_largest_component,has_prompt_peer_capacity
357085,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
357104,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
357122,133,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
357160,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
357213,2,peripheral,peripheral,cluster_core,observed_not_prompt_ready,False,True,False
357221,1,high_exposure_receiver,high exposure receiver,visible_sender,prompt_ready,True,True,True
357362,1,bridge,bridge,broker_bridge,prompt_ready,True,True,True
357363,1,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
357403,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
357418,2,bridge,bridge,cross_community_connector,observed_not_prompt_ready,False,True,False
357630,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
357635,1,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
357807,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
357911,3,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
357921,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
357929,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
357944,0,context_position,context position,visible_sender,prompt_ready,True,True,True
357974,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
357978,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
357981,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
358037,0,context_position,context position,cluster_core,prompt_ready,True,True,True
358143,2,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
358200,5,peripheral,peripheral,broker_bridge,observed_not_prompt_ready,False,True,False
358285,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
358370,1,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
358414,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
358432,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
358521,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
358530,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
358542,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
358580,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
358624,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
358674,1,bridge,bridge,broker_bridge,prompt_ready,True,True,True
358712,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
358730,134,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
358787,1,bridge,bridge,broker_bridge,prompt_ready,True,True,True
358913,3,high_exposure_receiver,high exposure receiver,broker_bridge,prompt_ready,True,True,True
358959,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
358978,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
359026,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
359032,2,bridge,bridge,broker_bridge,observed_not_prompt_ready,False,True,False
359051,1,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
359084,2,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
359087,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
359095,0,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
359269,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
359332,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
359461,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
359464,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
359565,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
359648,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
359717,3,bridge,bridge,cluster_core,prompt_ready,True,True,True
359820,1,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
359866,0,context_position,context position,cluster_core,prompt_ready,True,True,True
359964,0,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
360001,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
360038,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
360044,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
360273,4,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
360274,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
360331,1,context_position,context position,cluster_core,prompt_ready,True,True,True
360360,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
360433,0,context_position,context position,visible_sender,prompt_ready,True,True,True
360448,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
360483,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
360502,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
360526,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
360531,3,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
360560,1,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
360600,0,high_visibility_sender,high visibility sender,exposed_receiver,prompt_ready,True,True,True
360606,2,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
360647,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
360648,0,context_position,context position,cluster_core,prompt_ready,True,True,True
360649,2,bridge,bridge,peripheral_receiver,observed_not_prompt_ready,False,True,False
360650,0,high_exposure_receiver,high exposure receiver,broker_bridge,prompt_ready,True,True,True
360717,2,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
360783,4,bridge,bridge,cross_community_connector,observed_not_prompt_ready,False,True,False
360832,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
360867,0,context_position,context position,cluster_core,prompt_ready,True,True,True
360874,1,context_position,context position,visible_sender,prompt_ready,True,True,True
360931,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
360957,2,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
361009,1,context_position,context position,cluster_core,prompt_ready,True,True,True
361034,1,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
361042,0,context_position,context position,visible_sender,prompt_ready,True,True,True
361046,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
361126,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
361138,0,high_visibility_sender,high visibility sender,exposed_receiver,prompt_ready,True,True,True
361147,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
361226,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
361235,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
361251,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
361259,0,context_position,context position,cluster_core,prompt_ready,True,True,True
361281,3,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
361338,1,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
361346,0,peripheral,peripheral,cluster_core,observed_not_prompt_ready,False,True,False
361351,0,context_position,context position,visible_sender,prompt_ready,True,True,True
361378,0,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
361413,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
361427,5,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
361450,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
361460,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
361554,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
361558,0,context_position,context position,cluster_core,prompt_ready,True,True,True
361571,5,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
361643,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
361692,135,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
361786,0,peripheral,peripheral,visible_sender,prompt_ready,True,True,True
361851,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
362010,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
362019,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
362031,4,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
362069,0,context_position,context position,exposed_receiver,prompt_ready,True,True,True
362076,0,high_exposure_receiver,high exposure receiver,peripheral_receiver,prompt_ready,True,True,True
362158,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
362160,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
362238,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
362299,1,bridge,bridge,broker_bridge,prompt_ready,True,True,True
362353,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
362378,0,context_position,context position,exposed_receiver,prompt_ready,True,True,True
362476,1,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
362540,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
362549,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
362597,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
362634,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
362645,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
362730,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
362755,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
362756,0,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
362785,0,context_position,context position,cluster_core,prompt_ready,True,True,True
362789,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
362812,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
362896,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
362914,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
362936,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
362941,0,bridge,bridge,visible_sender,observed_not_prompt_ready,False,True,False
362963,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
363023,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
363143,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
363186,0,context_position,context position,cluster_core,prompt_ready,True,True,True
363409,4,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
